GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
080603A,0.4733,0.4298,-0.0435,1.97371949506929,1.69029559170462,-0.283423903364675,-0.105350469382843,0,0,0.488722043898931,0.441745330673354,2.08121528711157,1.76531959256184,0.4078796868101523,1.5578771765563126,0.4229350803813261,0.3770752118109706,1.6481042625920606,1.3827320789707809
080603B,0.4422,0.5669,0.1247,1.76821616257459,2.68892648118996,0.92071031861537,0.2495876031442,0,0,0.458747320926555,0.416565483649149,1.8757247878997,1.60954916554395,0.5370775227241495,2.4441140363142027,0.5464474538220477,0.522561961383343,2.519228400842771,2.33090281361516
080810A,0.474,0.6385,0.1645,1.97851642942919,3.35010760630697,1.37159117687778,0.315300516908867,0,0,0.488934957029617,0.45196556084996,2.0827262250962,1.83116747793955,0.5550842931394736,2.589916053275565,0.5635412221456071,0.5426072778248447,2.660506835241781,2.48824738897395
080928A,0.5204,0.4301,-0.0903,2.31436245009259,1.69215462407529,-0.622207826017302,-0.23111890396378,0,0,0.534744936167984,0.503724090389983,2.42566536011637,2.18951089794715,0.4538599110819454,1.8435437271110051,0.4678638045462439,0.4375804617442653,1.9367285447050369,1.7389270283063305
081007A,0.3929,0.1845,-0.2084,1.47115507501822,0.529325746418779,-0.94182932859944,-0.615846120949001,0,0,0.414936126783342,0.370221368992387,1.59977717667496,1.34542402242491,0.3293911511105309,1.134966924047693,0.3509033815050051,0.3072516916645163,1.2433827777213025,1.0288581863378568
081008A,0.4986,0.4725,-0.0261,2.15210009451928,1.96824674346324,-0.183853351056037,-0.0619400497822237,0,0,0.522307804785319,0.46708577563023,2.32895408228859,1.93147217050437,0.4325781936907545,1.7075606499074492,0.4557223588928958,0.4018132020925882,1.8557642916336237,1.5223956111738235
081028A,0.4992,0.6062,0.107,2.15645789129907,3.03831321348852,0.881855322189445,0.21837219541167,0,0,0.51955231127874,0.463628691740476,2.30789953696873,1.90822960908371,0.569353809317655,2.7098282953600448,0.5808783186452489,0.5492115331792282,2.809590706894177,2.5416980567976313
081029A,0.6028,0.6856,0.0828,3.00682154182211,3.84841738708446,0.841595845262352,0.173581558284204,0,0,0.634413139997912,0.573252284415846,3.30936361016114,2.74327974617256,0.7305841472345155,4.377546163025394,0.7492252497361152,0.713160949319702,4.613390427909446,4.166077883902461
081203A,0.5262,0.4914,-0.0348,2.35892262734495,2.10027344199819,-0.258649185346763,-0.0834278621501392,0,0,0.548335341731691,0.512723581574456,2.53455986505563,2.25629379438329,0.5846425766514208,2.8427539411428904,0.5971767281176883,0.5770115460662129,2.9552753995093357,2.7758222911758463
081228A,0.5034,0.6474,0.144,2.1871316270228,3.44017410806895,1.25304248104615,0.282205708728638,0,0,0.538234594033252,0.485181222356168,2.45330226932883,2.05619613638167,0.5717320620140186,2.7301995212624948,0.5914571732488547,0.5614156674769015,2.9035268705724993,2.642635094883667
081230A,0.5088,0.4914,-0.0174,2.22700768751553,2.10027344199819,-0.126734245517342,-0.040878408917266,0,0,0.537008815398645,0.47127920318836,2.4435692051994,1.95991475193603,0.5747898154807718,2.75655555117116,0.5907630753100692,0.5535436401981545,2.8972931602937027,2.5772034439582594
090102A,0.4207,0.406,-0.0147,1.63451090146603,1.54683025258504,-0.0876806488809927,-0.0344273627156724,0,0,0.446524209928424,0.392565139828071,1.79591658278169,1.46925043999851,0.3565302219121413,1.2726377792777828,0.3817404759280819,0.3290642520488539,1.408465756615089,1.1333605115489287
090205A,0.5532,0.752,0.1988,2.57437406264481,4.64936974812302,2.07499568547822,0.367296845133499,0,0,0.566983535273674,0.54293892386238,2.68963610365655,2.4909121827962,0.7013368568944731,4.027323785130131,0.7094644991940973,0.6952862788098308,4.122293970646326,3.957768899807049
090418A,0.5953,0.4163,-0.179,2.93822024133837,1.6079544390266,-1.33026580231177,-0.510080154164149,0,0,0.6137541581669,0.578474638886272,3.1091704672785,2.78856409357197,0.5269792061553489,2.364954577229703,0.5449946272012345,0.5105538584385099,2.507475347135103,2.240066011806703
090423A,0.7533,0.9666,0.2133,4.66630568409604,8.25976574561247,3.59346006151643,0.388072458876091,0,0,0.800190186238346,0.707843081555441,5.31233713828205,4.1032057861284,0.8193284455445233,5.5967259975542705,0.8469778586697566,0.792524177566466,6.030364765557339,5.201891691845225
090424A,0.3439,0.1886,-0.1553,1.20749637966914,0.54383186282482,-0.663664516844317,-0.429881344481374,0,0,0.392702209348112,0.321226126595892,1.47002989358043,1.09520309328968,0.2815560982587716,0.912300322424177,0.3291980628189667,0.2594212833069429,1.1340179239892183,0.8172776412466378
090519A,0.8234,0.6857,-0.1377,5.65886177686128,3.84953390498341,-1.80932787187786,-0.373093148192775,0,0,0.848043332939357,0.769957663442996,6.0476338518523,4.88786255598175,0.8606638296743011,6.2554412476527,0.8751950940578435,0.8291508552038784,6.502311529864535,5.747623703899545
090726A,0.5225,0.5694,0.0469,2.33042762308746,2.71022288617465,0.379795263087189,0.102364541090621,0,0,0.54230459693094,0.49287847016337,2.48581710712794,2.11084569866344,0.582547449276053,2.8242603371281016,0.5937618150025772,0.5657742389892959,2.9242965177106353,2.679376574391707
090809A,0.5073,0.5725,0.0652,2.21588122360449,2.73680125382116,0.520920030216665,0.139402658807178,0,0,0.569862104697601,0.469789179094517,2.71417279567235,1.9497769597617,0.5739404395177847,2.7492158081973543,0.6093662714671298,0.5526999130984334,3.067862563588105,2.5702605659871836
090927A,0.3468,0.3747,0.0279,1.2222862543282,1.36973618438321,0.147449930055007,0.0622220865878303,0,0,0.381957922087872,0.30594079844846,1.40967194914484,1.02274342635699,0.2843871524071411,0.9248068360036878,0.3187092148812511,0.2444993551479859,1.0830956637770432,0.755898286992664
091018A,0.2876,0.2947,0.0071,0.93909907861485,0.971060705241034,0.031961626626184,0.0162154450855817,0,0,0.312408475396934,0.243473814325908,1.05309230564726,0.751756809297994,0.2265945987576686,0.6849794118657428,0.2508132667532585,0.1835174880665107,0.7816125642263119,0.5258698369327095
091020A,0.453,0.433,-0.02,1.83791902844156,1.71019163189084,-0.127727396550713,-0.0471285480508995,0,0,0.46902156360383,0.439736775618339,1.94456783394763,1.75255988064299,0.3880623077715663,1.4437811342481393,0.4037029678074241,0.3751144090107194,1.5333953426104228,1.3719984943020211
091029A,0.4807,0.5743,0.0936,2.02482323239124,2.7523211390275,0.727497906636253,0.193879436136109,0,0,0.505488725277357,0.467601303891789,2.20249695349988,1.93495403393303,0.5588781724408155,2.6214139686995126,0.5729148040432654,0.5514610273602918,2.7403720584428815,2.5600904112749014
091109A,0.637,0.6102,-0.0268,3.33510878387529,3.07567926559489,-0.259429518280395,-0.0636530750764385,0,0,0.651292732343257,0.61847510858364,3.48015183085717,3.15408241600576,0.6473831477840597,3.440001816399948,0.6554764166492392,0.6368934161267262,3.5235189774885542,3.334044998791634
