"formula_idx","wins","formula"
3665,1,"Response ~ (log10FaSqr + PhotonIndexSqr + log10Fa + log10Ta +      log10PeakFlux + log10NH)^2 + PhotonIndex + Beta + log10T90 +      log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr + log10T90Sqr"
3986,1,"Response ~ (log10FaSqr + log10NHSqr + log10Fa + log10Ta + PhotonIndex +      log10NH)^2 + log10PeakFlux + Beta + log10T90 + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
3998,1,"Response ~ (log10FaSqr + log10TaSqr + log10Fa + log10Ta + PhotonIndex +      log10NH)^2 + log10PeakFlux + Beta + log10T90 + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + BetaSqr + log10T90Sqr"
4055,1,"Response ~ (log10FaSqr + log10PeakFluxSqr + log10NHSqr + log10Ta +      PhotonIndex + log10NH)^2 + log10PeakFlux + log10Fa + Beta +      log10T90 + PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
4072,1,"Response ~ (log10FaSqr + log10TaSqr + log10PeakFluxSqr + log10Ta +      PhotonIndex + log10NH)^2 + log10PeakFlux + log10Fa + Beta +      log10T90 + log10NHSqr + PhotonIndexSqr + BetaSqr + log10T90Sqr"
4135,1,"Response ~ (log10T90Sqr + log10FaSqr + log10T90 + log10Fa + PhotonIndex +      log10NH)^2 + log10PeakFlux + log10Ta + Beta + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
4169,1,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + log10Fa +      PhotonIndex + log10NH)^2 + log10PeakFlux + log10Ta + Beta +      log10T90 + log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr +      BetaSqr"
4331,1,"Response ~ (log10T90Sqr + log10NHSqr + log10T90 + log10Fa + log10Ta +      log10NH)^2 + log10PeakFlux + PhotonIndex + Beta + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr"
4363,1,"Response ~ (log10FaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10Fa + log10Ta + log10NH)^2 + log10PeakFlux + PhotonIndex +      Beta + log10T90 + log10NHSqr + log10TaSqr + BetaSqr + log10T90Sqr"
4467,1,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10T90 +      log10Ta + log10NH)^2 + log10PeakFlux + PhotonIndex + log10Fa +      Beta + log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr"
4577,1,"Response ~ (log10T90Sqr + log10FaSqr + log10NHSqr + log10T90 +      log10Fa + log10NH)^2 + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
4973,1,"Response ~ (BetaSqr + log10PeakFluxSqr + log10T90 + Beta + PhotonIndex +      log10PeakFlux)^2 + log10NH + log10Ta + log10Fa + log10NHSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
5268,1,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10PeakFluxSqr +      log10NHSqr + log10Ta + log10PeakFlux)^2 + log10NH + PhotonIndex +      log10Fa + Beta + log10T90 + log10TaSqr + log10FaSqr + BetaSqr"
5401,1,"Response ~ (log10FaSqr + log10TaSqr + PhotonIndexSqr + log10NHSqr +      log10Fa + log10PeakFlux)^2 + log10NH + PhotonIndex + log10Ta +      Beta + log10T90 + log10PeakFluxSqr + BetaSqr + log10T90Sqr"
5405,1,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10NHSqr +      log10Fa + log10PeakFlux)^2 + log10NH + PhotonIndex + log10Ta +      Beta + log10T90 + log10PeakFluxSqr + log10TaSqr + BetaSqr"
5817,1,"Response ~ (log10T90Sqr + BetaSqr + log10FaSqr + Beta + log10Fa +      PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta + log10T90 +      log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr"
5831,1,"Response ~ (log10T90Sqr + log10FaSqr + log10NHSqr + log10T90 +      log10Fa + PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta +      Beta + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
5870,1,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + log10NHSqr +      log10Fa + PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta +      Beta + log10T90 + log10PeakFluxSqr + PhotonIndexSqr + BetaSqr"
5884,1,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + PhotonIndexSqr +      log10Fa + PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta +      Beta + log10T90 + log10NHSqr + log10PeakFluxSqr + BetaSqr"
5895,1,"Response ~ (BetaSqr + PhotonIndexSqr + log10NHSqr + log10T90 +      Beta + PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta +      log10Fa + log10PeakFluxSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
5948,1,"Response ~ (log10T90Sqr + BetaSqr + PhotonIndexSqr + log10PeakFluxSqr +      Beta + PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta +      log10Fa + log10T90 + log10NHSqr + log10TaSqr + log10FaSqr"
6076,1,"Response ~ (log10FaSqr + PhotonIndexSqr + log10NHSqr + log10T90 +      log10Fa + log10Ta)^2 + log10NH + log10PeakFlux + PhotonIndex +      Beta + log10PeakFluxSqr + log10TaSqr + BetaSqr + log10T90Sqr"
6108,1,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10PeakFluxSqr +      log10NHSqr + log10Fa + log10Ta)^2 + log10NH + log10PeakFlux +      PhotonIndex + Beta + log10T90 + log10TaSqr + log10FaSqr +      BetaSqr"
6350,1,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10NHSqr +      log10T90 + log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex +      log10Ta + Beta + log10PeakFluxSqr + log10TaSqr + BetaSqr"
6373,1,"Response ~ (log10T90Sqr + log10TaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10NHSqr + log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex +      log10Ta + Beta + log10T90 + log10FaSqr + BetaSqr"
6445,1,"Response ~ (log10T90Sqr + BetaSqr + log10FaSqr + PhotonIndexSqr +      log10PeakFluxSqr + Beta)^2 + log10NH + log10PeakFlux + PhotonIndex +      log10Ta + log10Fa + log10T90 + log10NHSqr + log10TaSqr"
6643,1,"Response ~ (log10T90Sqr + log10FaSqr + log10T90 + log10Fa + PhotonIndex +      log10PeakFlux + log10NH)^2 + log10Ta + Beta + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
7101,1,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10T90 +      log10Fa + log10PeakFlux + log10NH)^2 + PhotonIndex + log10Ta +      Beta + log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr"
7315,1,"Response ~ (log10T90Sqr + log10FaSqr + log10T90 + log10Fa + log10Ta +      PhotonIndex + log10NH)^2 + log10PeakFlux + Beta + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
7555,1,"Response ~ (log10T90Sqr + log10TaSqr + log10PeakFluxSqr + log10T90 +      log10Fa + PhotonIndex + log10NH)^2 + log10PeakFlux + log10Ta +      Beta + log10NHSqr + PhotonIndexSqr + log10FaSqr + BetaSqr"
7813,1,"Response ~ (log10T90Sqr + log10TaSqr + PhotonIndexSqr + log10T90 +      log10Fa + log10Ta + log10NH)^2 + log10PeakFlux + PhotonIndex +      Beta + log10NHSqr + log10PeakFluxSqr + log10FaSqr + BetaSqr"
8050,1,"Response ~ (log10T90Sqr + BetaSqr + log10FaSqr + PhotonIndexSqr +      Beta + log10Fa + log10NH)^2 + log10PeakFlux + PhotonIndex +      log10Ta + log10T90 + log10NHSqr + log10PeakFluxSqr + log10TaSqr"
8069,1,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + log10NHSqr +      log10T90 + log10Fa + log10NH)^2 + log10PeakFlux + PhotonIndex +      log10Ta + Beta + log10PeakFluxSqr + PhotonIndexSqr + BetaSqr"
9846,1,"Response ~ (log10T90Sqr + log10TaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10NHSqr + log10T90 + log10Fa)^2 + log10NH + log10PeakFlux +      PhotonIndex + log10Ta + Beta + log10FaSqr + BetaSqr"
10901,1,"Response ~ (log10T90Sqr + log10FaSqr + log10NHSqr + log10T90 +      log10Fa + log10Ta + PhotonIndex + log10NH)^2 + log10PeakFlux +      Beta + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
11171,1,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + log10NHSqr +      log10T90 + log10Fa + PhotonIndex + log10NH)^2 + log10PeakFlux +      log10Ta + Beta + log10PeakFluxSqr + PhotonIndexSqr + BetaSqr"
11538,1,"Response ~ (log10T90Sqr + BetaSqr + log10FaSqr + log10TaSqr +      log10T90 + Beta + log10Fa + log10NH)^2 + log10PeakFlux +      PhotonIndex + log10Ta + log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr"
11571,1,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + PhotonIndexSqr +      log10NHSqr + log10T90 + log10Fa + log10NH)^2 + log10PeakFlux +      PhotonIndex + log10Ta + Beta + log10PeakFluxSqr + BetaSqr"
12849,1,"Response ~ (log10T90Sqr + BetaSqr + log10FaSqr + log10TaSqr +      log10PeakFluxSqr + log10T90 + Beta + log10Ta)^2 + log10NH +      log10PeakFlux + PhotonIndex + log10Fa + log10NHSqr + PhotonIndexSqr"
